Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050
PNG,Area|Forest|Age Class|21-40,Million ha,2.1792,2.0804,1.7511,1.1967,0.4559,0.1469,0.0438
PNG,Area|Forest|Age Class|41-60,Million ha,2.435,2.0247,1.8147,1.8252,2.1792,2.0804,1.7511
PNG,Area|Forest|Age Class|61+,Million ha,41.28,42.0981,42.7405,43.3184,43.715,44.1228,44.5552
PNG,Carbon Stock|Forest|Total,Mt C,5500.24704,5542.468608,5577.753088,5606.437888,5629.274112,5647.192576,5661.115392
PNG,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-35.80102219898866,-30.96248319999995,-25.875285333333522,-21.035519999999998,-16.74656426666643,-13.140206933333562,-10.210065066666175
POL,Area|Forest|Age Class|0-20,Million ha,0.6809,0.4392,0.1878,0.024,0.0,0.0,0.0
POL,Area|Forest|Age Class|21-40,Million ha,1.1782,1.0776,1.0327,0.8965,0.6809,0.4392,0.1878
POL,Area|Forest|Age Class|41-60,Million ha,2.7243,1.8247,1.4218,1.296,1.1782,1.0776,1.0327
POL,Area|Forest|Age Class|61+,Million ha,5.1095,6.3514,7.0506,7.4764,7.8338,8.1761,8.4724
POL,Carbon Stock|Forest|Total,Mt C,709.471168,754.51136,797.171264,837.28544,874.7648,909.586624,941.781696
POL,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-34.590712237499936,-33.02947413333328,-31.283929599999986,-29.41706240000003,-27.484864000000027,-25.53600426666666,-23.609719466666654
PRI,Area|Forest|Age Class|0-20,Million ha,0.0103,0.0024,0.0017,0.0006,0.0,0.0,0.0
PRI,Area|Forest|Age Class|21-40,Million ha,0.2788,0.2021,0.1177,0.0412,0.0103,0.0024,0.0017
PRI,Area|Forest|Age Class|41-60,Million ha,0.1126,0.1829,0.2487,0.2971,0.2788,0.2021,0.1177
PRI,Area|Forest|Age Class|61+,Million ha,0.0262,0.0405,0.0598,0.089,0.1388,0.2234,0.3085
PRI,Carbon Stock|Forest|Total,Mt C,21.59621,40986.812416,4026928.98816,18979974.283264,32049578.63936,38256678.797312,40615135.936512
PRI,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-1.7805227873795926,-30041.158551066666,-2923024.2622122667,-10965566.549742933,-9584376.527803732,-4551873.449164799,-1729535.2354133346
PRK,Area|Forest|Age Class|0-20,Million ha,5.7542,3.3336,0.9903,0.0,0.0,0.0,0.0
PRK,Area|Forest|Age Class|21-40,Million ha,1.9337,4.2827,6.3987,6.8252,5.7542,3.3336,0.9903
PRK,Area|Forest|Age Class|41-60,Million ha,0.0248,0.0946,0.3202,0.8799,1.9337,4.2827,6.3987
PRK,Area|Forest|Age Class|61+,Million ha,0.0624,0.0642,0.0659,0.07,0.0872,0.1588,0.3861
PRK,Carbon Stock|Forest|Total,Mt C,308.687808,384.26992,442.380672,484.363808,513.758176,534.046016,547.982912
PRK,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-64.25211384186258,-55.42688213333332,-42.61455146666666,-30.787633066666665,-21.555869866666697,-14.877749333333304,-10.220390400000033
PRT,Area|Forest|Age Class|0-20,Million ha,0.0012,0.0011,0.0007,0.0001,0.0,0.0,0.0
PRT,Area|Forest|Age Class|21-40,Million ha,0.0418,0.0175,0.0052,0.0016,0.0012,0.0011,0.0007
PRT,Area|Forest|Age Class|41-60,Million ha,0.3223,0.1971,0.1333,0.0818,0.0418,0.0175,0.0052
PRT,Area|Forest|Age Class|61+,Million ha,0.6334,0.783,0.8595,0.9152,0.9557,0.9801,0.9928
PRT,Carbon Stock|Forest|Total,Mt C,35.476924,39.788,43.870732,47.70932,51.311776,54.694348,57.869256
PRT,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-3.2896807312627017,-3.161455733333333,-2.9940034666666664,-2.814964533333334,-2.641801066666669,-2.4805527999999972,-2.3282658666666682
PRY,Area|Forest|Age Class|0-20,Million ha,0.4703,0.1841,0.0607,0.0007,0.0,0.0,0.0
PRY,Area|Forest|Age Class|21-40,Million ha,2.7035,1.7899,1.3304,0.8754,0.4703,0.1841,0.0607
PRY,Area|Forest|Age Class|41-60,Million ha,6.1279,6.6666,6.5315,5.4835,2.7035,1.7899,1.3304
PRY,Area|Forest|Age Class|61+,Million ha,1.0478,1.7089,2.4269,3.9899,7.1757,8.3755,8.9584
PRY,Carbon Stock|Forest|Total,Mt C,344.713504,389.828256,434.701312,478.83136,519.812416,555.132864,583.610304
PRY,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-34.03691277488876,-33.084151466666675,-32.906907733333306,-32.36203520000003,-30.052774399999976,-25.901661866666707,-20.883456000000002
REU,Area|Forest|Age Class|0-20,Million ha,0.018,0.0062,0.0018,0.0002,0.0,0.0,0.0
REU,Area|Forest|Age Class|21-40,Million ha,0.0726,0.0787,0.0679,0.0506,0.018,0.0062,0.0018
REU,Area|Forest|Age Class|41-60,Million ha,0.0073,0.0124,0.0265,0.0436,0.0726,0.0787,0.0679
REU,Area|Forest|Age Class|61+,Million ha,0.0061,0.0067,0.0078,0.0096,0.0134,0.0191,0.0343
REU,Carbon Stock|Forest|Total,Mt C,2.6242815,2.983751,3.325323,3.643431,3.935248,4.199996,4.438284
REU,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.27025833288482065,-0.26361096666666656,-0.25048613333333347,-0.23327920000000005,-0.2139991333333333,-0.19414853333333298,-0.17474453333333387
ROU,Area|Forest|Age Class|0-20,Million ha,0.0406,0.0121,0.0012,0.0001,0.0,0.0,0.0
ROU,Area|Forest|Age Class|21-40,Million ha,0.2926,0.2008,0.1362,0.0814,0.0406,0.0121,0.0012
ROU,Area|Forest|Age Class|41-60,Million ha,1.4098,1.0034,0.6841,0.4549,0.2926,0.2008,0.1362
ROU,Area|Forest|Age Class|61+,Million ha,7.4456,7.9723,8.3671,8.6522,8.8554,8.9757,9.0512
ROU,Carbon Stock|Forest|Total,Mt C,635.951808,685.848128,733.55968,778.730432,821.112384,860.556032,896.997632
ROU,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-37.84870839360913,-36.590634666666624,-34.98847146666665,-33.12521813333333,-31.080098133333383,-28.92534186666662,-26.723839999999996
RUS,Area|Forest|Age Class|0-20,Million ha,3.9244,3.2514,2.5204,0.2831,0.0,0.0,0.0
RUS,Area|Forest|Age Class|21-40,Million ha,14.6533,7.1742,4.18,4.5934,3.9244,3.2514,2.5204
RUS,Area|Forest|Age Class|41-60,Million ha,126.6328,85.8515,53.52,29.2605,14.6533,7.1742,4.18
RUS,Area|Forest|Age Class|61+,Million ha,1272.289,1321.2224,1357.2791,1383.3625,1398.9218,1407.0739,1410.7991
RUS,Carbon Stock|Forest|Total,Mt C,1764495847938.0645,5.277538511920387e+21,2.396097318918896e+28,1.2522638572426591e+31,1.6127901783186408e+32,inf,inf
RUS,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-1293963568297.2366,-3.8701949074476536e+21,-1.7571376468543663e+28,-9.165696906107427e+30,-1.0908801145692082e+32,-inf,
RWA,Area|Forest|Age Class|0-20,Million ha,0.0056,0.0047,0.0022,0.0003,0.0,0.0,0.0
RWA,Area|Forest|Age Class|21-40,Million ha,0.0031,0.0035,0.0056,0.0063,0.0056,0.0047,0.0022
RWA,Area|Forest|Age Class|41-60,Million ha,0.0016,0.002,0.0022,0.0029,0.0031,0.0035,0.0056
RWA,Area|Forest|Age Class|61+,Million ha,0.1188,0.1189,0.1191,0.1196,0.1204,0.1209,0.1213
RWA,Carbon Stock|Forest|Total,Mt C,8.52917,8.617868,8.703335,8.776786,8.839686,8.895496,8.946384
RWA,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.05620727516194439,-0.0650451999999993,-0.06267579999999964,-0.053864066666666946,-0.04612666666666728,-0.04092733333333278,-0.03731786666666702
SDN,Area|Forest|Age Class|0-20,Million ha,0.002,0.0017,0.0014,0.0,0.0,0.0,0.0
SDN,Area|Forest|Age Class|21-40,Million ha,0.0501,0.0272,0.0097,0.0033,0.002,0.0017,0.0014
SDN,Area|Forest|Age Class|41-60,Million ha,0.0646,0.0807,0.0872,0.0737,0.0501,0.0272,0.0097
SDN,Area|Forest|Age Class|61+,Million ha,0.0106,0.0177,0.029,0.0503,0.0752,0.0984,0.1162
SDN,Carbon Stock|Forest|Total,Mt C,1.721997,1.876422125,2.0382605,2.20811025,2.3867165,2.5749705,2.773911
SDN,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.10814028677597003,-0.1132450916666666,-0.1186814749999999,-0.12455648333333333,-0.13097791666666672,-0.13805293333333343,-0.14588969999999996
SEN,Area|Forest|Age Class|0-20,Million ha,0.2019,0.0659,0.01,0.001,0.0,0.0,0.0
SEN,Area|Forest|Age Class|21-40,Million ha,0.2972,0.4226,0.4522,0.3735,0.2019,0.0659,0.01
SEN,Area|Forest|Age Class|41-60,Million ha,0.0206,0.0309,0.0535,0.1333,0.2972,0.4226,0.4522
SEN,Area|Forest|Age Class|61+,Million ha,0.0001,0.0004,0.0041,0.012,0.0207,0.0313,0.0576
SEN,Carbon Stock|Forest|Total,Mt C,inf,10.29516,11.729168,12.924057,13.885764,14.640425,15.221878
SEN,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-inf,inf,-1.051605866666667,-0.8762519333333332,-0.7052518000000003,-0.5534180666666669,-0.42639886666666643
SGP,Area|Forest|Age Class|0-20,Million ha,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0
SGP,Area|Forest|Age Class|21-40,Million ha,0.0004,0.0004,0.0003,0.0003,0.0002,0.0001,0.0001
SGP,Area|Forest|Age Class|41-60,Million ha,0.0,0.0001,0.0002,0.0003,0.0004,0.0004,0.0003
SGP,Area|Forest|Age Class|61+,Million ha,0.002,0.002,0.002,0.002,0.002,0.0021,0.0022
SGP,Carbon Stock|Forest|Total,Mt C,0.197783,0.202201640625,0.20563784375,0.207922546875,0.209354953125,0.21026328125,0.2108653125
SGP,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.003477869134616919,-0.0032403364583333517,-0.002519882291666653,-0.00167544895833334,-0.0010504312499999926,-0.000666107291666664,-0.0004414895833333506
SLB,Area|Forest|Age Class|0-20,Million ha,0.0121,0.0023,0.0007,0.0001,0.0,0.0,0.0
SLB,Area|Forest|Age Class|21-40,Million ha,0.0377,0.0328,0.0237,0.0164,0.0121,0.0023,0.0007
SLB,Area|Forest|Age Class|41-60,Million ha,0.0794,0.0639,0.0514,0.0485,0.0377,0.0328,0.0237
SLB,Area|Forest|Age Class|61+,Million ha,2.5898,2.62,2.6432,2.654,2.6692,2.6839,2.6946
SLB,Carbon Stock|Forest|Total,Mt C,537.819392,540.452352,542.772288,544.75936,546.389184,547.667776,548.63392
SLB,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-2.1824812681237438,-1.930837333333352,-1.7012863999999883,-1.457186133333342,-1.1952042666666558,-0.9376341333333358,-0.7085055999999895
SLE,Area|Forest|Age Class|0-20,Million ha,1.1485,0.6645,0.0465,0.0012,0.0,0.0,0.0
SLE,Area|Forest|Age Class|21-40,Million ha,0.4626,0.8628,1.4067,1.3515,1.1485,0.6645,0.0465
SLE,Area|Forest|Age Class|41-60,Million ha,0.0555,0.1363,0.2033,0.2923,0.4626,0.8628,1.4067
SLE,Area|Forest|Age Class|61+,Million ha,1.9355,1.9385,1.9456,1.9571,1.991,2.0748,2.1489
SLE,Carbon Stock|Forest|Total,Mt C,169.984864,183.012256,193.666096,201.674496,207.47792,211.639072,214.627296
SLE,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-10.003480611086571,-9.553420800000016,-7.812816000000001,-5.872826666666663,-4.255844266666672,-3.051511466666657,-2.1913642666666684
SLV,Area|Forest|Age Class|0-20,Million ha,0.1554,0.0489,0.0025,0.0003,0.0,0.0,0.0
SLV,Area|Forest|Age Class|21-40,Million ha,0.2073,0.2725,0.2604,0.2185,0.1554,0.0489,0.0025
SLV,Area|Forest|Age Class|41-60,Million ha,0.0753,0.1102,0.1562,0.1736,0.2073,0.2725,0.2604
SLV,Area|Forest|Age Class|61+,Million ha,0.0043,0.0107,0.0232,0.0499,0.0796,0.1209,0.1794
SLV,Carbon Stock|Forest|Total,Mt C,14.573171,15.905908,16.907084,17.64523,18.185984,18.582508,18.874732
SLV,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-1.252150988771793,-0.9773404666666664,-0.734195733333334,-0.541307066666667,-0.39655293333333314,-0.29078426666666624,-0.21429760000000067
SMR,Area|Forest|Age Class|0-20,Million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR,Area|Forest|Age Class|21-40,Million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR,Area|Forest|Age Class|41-60,Million ha,0.0003,0.0003,0.0003,0.0002,0.0,0.0,0.0
SMR,Area|Forest|Age Class|61+,Million ha,0.0,0.0,0.0,0.0001,0.0003,0.0003,0.0003
SMR,Carbon Stock|Forest|Total,Mt C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOM,Area|Forest|Age Class|0-20,Million ha,0.1044,0.0583,0.0296,0.0008,0.0,0.0,0.0
SOM,Area|Forest|Age Class|21-40,Million ha,0.0299,0.0753,0.1015,0.1216,0.1044,0.0583,0.0296
SOM,Area|Forest|Age Class|41-60,Million ha,0.001,0.0015,0.0037,0.0121,0.0299,0.0753,0.1015
SOM,Area|Forest|Age Class|61+,Million ha,0.008,0.0082,0.0085,0.0088,0.009,0.0097,0.0122
SOM,Carbon Stock|Forest|Total,Mt C,2.5468585,3.19881,3.8465235,4.453681,4.999119,5.474447,5.879926
SOM,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.44571771933811555,-0.4780977666666667,-0.4749899,-0.445248833333333,-0.3999878666666672,-0.3485738666666661,-0.29735126666666706
SPM,Area|Forest|Age Class|0-20,Million ha,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0
SPM,Area|Forest|Age Class|21-40,Million ha,0.0003,0.0003,0.0001,0.0002,0.0002,0.0001,0.0001
SPM,Area|Forest|Age Class|41-60,Million ha,0.0008,0.0003,0.0003,0.0003,0.0003,0.0003,0.0001
SPM,Area|Forest|Age Class|61+,Million ha,0.0031,0.0037,0.0039,0.0039,0.0039,0.004,0.0042
SPM,Carbon Stock|Forest|Total,Mt C,0.103683484375,0.10669721875,0.108587109375,0.110168578125,0.111605921875,0.1129333515625,0.114155296875
SPM,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.004359014175049694,-0.0022100718750000053,-0.0013859197916666678,-0.0011597437499999963,-0.0010540520833333335,-0.0009734484375000047,-0.0008960932291666668
SRB,Area|Forest|Age Class|0-20,Million ha,0.0033,0.001,0.0005,0.0,0.0,0.0,0.0
SRB,Area|Forest|Age Class|21-40,Million ha,0.1722,0.0795,0.0275,0.0098,0.0033,0.001,0.0005
SRB,Area|Forest|Age Class|41-60,Million ha,0.8897,0.6758,0.4745,0.3104,0.1722,0.0795,0.0275
SRB,Area|Forest|Age Class|61+,Million ha,2.2678,2.5767,2.8305,3.0128,3.1575,3.2525,3.305
SRB,Carbon Stock|Forest|Total,Mt C,128.732008,135.085584,140.95632,146.360592,151.320912,155.863472,160.016368
SRB,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-5.018741415691347,-4.659289066666669,-4.305206399999995,-3.963132799999994,-3.637567999999997,-3.331210666666673,-3.0454570666666654
SSD,Area|Forest|Age Class|0-20,Million ha,1.7011,0.9308,0.3584,0.0343,0.0,0.0,0.0
SSD,Area|Forest|Age Class|21-40,Million ha,2.4866,2.9412,2.9754,2.4624,1.7011,0.9308,0.3584
SSD,Area|Forest|Age Class|41-60,Million ha,0.5009,0.6968,1.1105,1.8464,2.4866,2.9412,2.9754
SSD,Area|Forest|Age Class|61+,Million ha,1.7336,1.8534,1.9779,2.0791,2.2345,2.5502,3.0884
SSD,Carbon Stock|Forest|Total,Mt C,215.14096,233.602528,251.402832,268.11872,283.487552,297.384704,309.790176
SSD,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-13.599781733919027,-13.538483199999998,-13.053556266666652,-12.25831786666667,-11.270476799999997,-10.191244800000003,-9.097346133333314
STP,Area|Forest|Age Class|0-20,Million ha,0.0015,0.0003,0.0,0.0,0.0,0.0,0.0
STP,Area|Forest|Age Class|21-40,Million ha,0.0139,0.0135,0.0095,0.004,0.0015,0.0003,0.0
STP,Area|Forest|Age Class|41-60,Million ha,0.0034,0.0042,0.0079,0.0126,0.0139,0.0135,0.0095
STP,Area|Forest|Age Class|61+,Million ha,0.0114,0.0122,0.0128,0.0136,0.0148,0.0164,0.0207
STP,Carbon Stock|Forest|Total,Mt C,2.78285525,3.016251,3.185092,3.30517225,3.39304575,3.4603895,3.513948
STP,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.2304476703339191,-0.1711568833333334,-0.12381673333333335,-0.08805885,-0.06444056666666678,-0.04938541666666636,-0.03927623333333354
SUR,Area|Forest|Age Class|0-20,Million ha,0.0102,0.0025,0.0012,0.0,0.0,0.0,0.0
SUR,Area|Forest|Age Class|21-40,Million ha,0.0205,0.0233,0.021,0.0186,0.0102,0.0025,0.0012
SUR,Area|Forest|Age Class|41-60,Million ha,0.0048,0.0087,0.0118,0.0146,0.0205,0.0233,0.021
SUR,Area|Forest|Age Class|61+,Million ha,15.1962,15.1972,15.1977,15.1985,15.201,15.2059,15.2095
SUR,Carbon Stock|Forest|Total,Mt C,1982.497024,1983.01952,1983.687296,1984.382336,1984.936064,1985.312384,1985.552384
SUR,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.31959538377799007,-0.3831637333333674,-0.4897024000000025,-0.5096959999998792,-0.40606720000006735,-0.27596800000005717,-0.17600000000000665
SVK,Area|Forest|Age Class|0-20,Million ha,0.0299,0.014,0.0048,0.0005,0.0,0.0,0.0
SVK,Area|Forest|Age Class|21-40,Million ha,0.1527,0.1168,0.0844,0.0562,0.0299,0.014,0.0048
SVK,Area|Forest|Age Class|41-60,Million ha,1.2408,0.6634,0.265,0.1889,0.1527,0.1168,0.0844
SVK,Area|Forest|Age Class|61+,Million ha,1.402,2.0312,2.4712,2.5798,2.6428,2.6946,2.7362
SVK,Carbon Stock|Forest|Total,Mt C,253.520992,208612.655104,96150828.875776,1562382937.62048,5546973885.104128,9865679465.34912,12816582916.964352
SVK,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-9.943806684052415,-152796.6983488,-70357625.2284928,-1075236879.7461162,-2922033361.488008,-3167050758.846327,-2163995864.517837
SVN,Area|Forest|Age Class|0-20,Million ha,0.0195,0.0079,0.0031,0.0002,0.0,0.0,0.0
SVN,Area|Forest|Age Class|21-40,Million ha,0.0758,0.0628,0.0473,0.0329,0.0195,0.0079,0.0031
SVN,Area|Forest|Age Class|41-60,Million ha,0.1771,0.1274,0.1105,0.0935,0.0758,0.0628,0.0473
SVN,Area|Forest|Age Class|61+,Million ha,0.9111,0.9854,1.0226,1.0569,1.0882,1.1128,1.1331
SVN,Carbon Stock|Forest|Total,Mt C,95.45576,100.336,104.809512,108.876248,112.545744,115.834936,118.766096
SVN,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-3.868348096627815,-3.5788426666666666,-3.280575466666666,-2.9822730666666706,-2.6909637333333296,-2.4120741333333333,-2.1495173333333373
SWE,Area|Forest|Age Class|0-20,Million ha,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SWE,Area|Forest|Age Class|21-40,Million ha,0.0535,0.0164,0.0039,0.0011,0.0002,0.0,0.0
SWE,Area|Forest|Age Class|41-60,Million ha,3.0225,1.2317,0.4392,0.1615,0.0535,0.0164,0.0039
SWE,Area|Forest|Age Class|61+,Million ha,41.298,43.1261,43.9311,44.2116,44.3205,44.3578,44.3703
SWE,Carbon Stock|Forest|Total,Mt C,1293.932672,1314.232192,1331.62112,1346.631168,1359.676544,1371.079296,1381.093248
SWE,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-17.52298986661952,-14.886314666666687,-12.75188053333339,-11.007368533333239,-9.56660906666669,-8.362018133333473,-7.343564799999845
SWZ,Area|Forest|Age Class|0-20,Million ha,0.0089,0.0033,0.0006,0.0,0.0,0.0,0.0
SWZ,Area|Forest|Age Class|21-40,Million ha,0.1039,0.0666,0.0403,0.0225,0.0089,0.0033,0.0006
SWZ,Area|Forest|Age Class|41-60,Million ha,0.0835,0.1157,0.136,0.1266,0.1039,0.0666,0.0403
SWZ,Area|Forest|Age Class|61+,Million ha,0.0135,0.0242,0.0329,0.0607,0.097,0.1399,0.1689
SWZ,Carbon Stock|Forest|Total,Mt C,4.050147,4.479717,4.862633,5.197422,5.485673,5.730878,5.9375165
SWZ,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.3449367242113258,-0.31501799999999996,-0.2808050666666665,-0.24551193333333382,-0.2113840666666665,-0.1798169999999996,-0.15153490000000028
SXM,Area|Forest|Age Class|0-20,Million ha,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SXM,Area|Forest|Age Class|21-40,Million ha,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0
SXM,Area|Forest|Age Class|41-60,Million ha,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001
SXM,Area|Forest|Age Class|61+,Million ha,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
SXM,Carbon Stock|Forest|Total,Mt C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SXM,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYR,Area|Forest|Age Class|0-20,Million ha,0.0003,0.0003,0.0002,0.0,0.0,0.0,0.0
SYR,Area|Forest|Age Class|21-40,Million ha,0.0,0.0,0.0001,0.0003,0.0003,0.0003,0.0002
SYR,Area|Forest|Age Class|41-60,Million ha,0.0011,0.0002,0.0,0.0,0.0,0.0,0.0001
SYR,Area|Forest|Age Class|61+,Million ha,0.0522,0.0531,0.0533,0.0533,0.0533,0.0533,0.0533
SYR,Carbon Stock|Forest|Total,Mt C,1.52759425,1.622686625,1.710349875,1.79396475,1.8757375,1.956843,2.037976125
SYR,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.07745928951943269,-0.06973440833333341,-0.06428638333333322,-0.061317575000000055,-0.05996668333333337,-0.0594773666666667,-0.05949762500000002
TCA,Area|Forest|Age Class|0-20,Million ha,0.0007,0.0002,0.0001,0.0,0.0,0.0,0.0
TCA,Area|Forest|Age Class|21-40,Million ha,0.0017,0.002,0.0019,0.0015,0.0007,0.0002,0.0001
TCA,Area|Forest|Age Class|41-60,Million ha,0.0003,0.0005,0.0007,0.0011,0.0017,0.002,0.0019
TCA,Area|Forest|Age Class|61+,Million ha,0.0,0.0,0.0,0.0001,0.0003,0.0005,0.0007
TCA,Carbon Stock|Forest|Total,Mt C,0.038342046875,0.0450263828125,0.0504659609375,0.05474982421875,0.05805431640625,0.0605697421875,0.06246823828125
TCA,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.005716207094511604,-0.004901846354166667,-0.003989023958333331,-0.0031414997395833337,-0.0024232942708333335,-0.0018446455729166644,-0.0013922304687500001
TCD,Area|Forest|Age Class|0-20,Million ha,0.4593,0.3182,0.1183,0.0075,0.0,0.0,0.0
TCD,Area|Forest|Age Class|21-40,Million ha,0.1057,0.24,0.4299,0.5195,0.4593,0.3182,0.1183
TCD,Area|Forest|Age Class|41-60,Million ha,0.0081,0.0148,0.0245,0.0449,0.1057,0.24,0.4299
TCD,Area|Forest|Age Class|61+,Million ha,0.0005,0.0006,0.0009,0.0017,0.0086,0.0154,0.0254
TCD,Carbon Stock|Forest|Total,Mt C,10.437818,14.061432,17.257754,19.839082,21.81298,23.278112,24.354016
TCD,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-2.638379728369512,-2.657316933333333,-2.3439694666666653,-1.8929738666666687,-1.4475251999999987,-1.0744301333333337,-0.7889962666666677
TGO,Area|Forest|Age Class|0-20,Million ha,0.2316,0.1235,0.0202,0.0004,0.0,0.0,0.0
TGO,Area|Forest|Age Class|21-40,Million ha,0.2254,0.3178,0.396,0.3311,0.2316,0.1235,0.0202
TGO,Area|Forest|Age Class|41-60,Million ha,0.0114,0.0271,0.0517,0.1351,0.2254,0.3178,0.396
TGO,Area|Forest|Age Class|61+,Million ha,0.3064,0.3064,0.3069,0.3082,0.3178,0.3335,0.3586
TGO,Carbon Stock|Forest|Total,Mt C,22.148976,24.049256,25.884258,27.577532,29.088542,30.404652,31.53134
TGO,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-1.3593387247482782,-1.3935386666666656,-1.345668133333333,-1.2417342666666684,-1.1080739999999991,-0.9651473333333321,-0.8262378666666678
THA,Area|Forest|Age Class|0-20,Million ha,1.7038,0.4918,0.151,0.023,0.0,0.0,0.0
THA,Area|Forest|Age Class|21-40,Million ha,13.157,12.0734,8.7441,3.8949,1.7038,0.4918,0.151
THA,Area|Forest|Age Class|41-60,Million ha,1.3241,3.5786,7.1682,11.8903,13.157,12.0734,8.7441
THA,Area|Forest|Age Class|61+,Million ha,5.7435,5.7846,5.8651,6.1202,7.0676,9.3632,13.0333
THA,Carbon Stock|Forest|Total,Mt C,1662.657664,1827.373952,1964.941568,2074.88704,2159.950592,2224.253952,2272.084224
THA,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-136.54767173848285,-120.79194453333321,-100.88291840000002,-80.62667946666674,-62.37993813333338,-47.15579733333325,-35.07553280000011
TJK,Area|Forest|Age Class|0-20,Million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJK,Area|Forest|Age Class|21-40,Million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJK,Area|Forest|Age Class|41-60,Million ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJK,Area|Forest|Age Class|61+,Million ha,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023
TJK,Carbon Stock|Forest|Total,Mt C,0.04704921875,0.04822055078125,0.049202046875,0.05005445703125,0.05081951953125,0.05152509765625,0.05218950390625
TJK,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-0.0010598286196900162,-0.0008589768229166665,-0.0007197638020833327,-0.0006251007812499977,-0.000561045833333336,-0.0005174239583333295,-0.0004872312499999994
TLS,Area|Forest|Age Class|0-20,Million ha,0.1053,0.047,0.026,0.0034,0.0,0.0,0.0
TLS,Area|Forest|Age Class|21-40,Million ha,0.5691,0.4989,0.3656,0.2053,0.1053,0.047,0.026
TLS,Area|Forest|Age Class|41-60,Million ha,0.0991,0.2181,0.36,0.5261,0.5691,0.4989,0.3656
TLS,Area|Forest|Age Class|61+,Million ha,0.018,0.0275,0.0399,0.0567,0.1171,0.2456,0.3999
TLS,Carbon Stock|Forest|Total,Mt C,44.966368,53.205128,60.252028,65.976368,70.435248,73.798032,76.275248
TLS,Emissions|CO2|Land Use|Forestry,Mt CO2/yr,-6.639696733090664,-6.041757333333332,-5.167726666666667,-4.197849333333326,-3.269845333333339,-2.466041600000003,-1.8166250666666657
TTO,Area|Forest|Age Class|0-20,Million ha,0.0016,0.0012,0.0006,0.0001,0.0,0.0,0.0
TTO,Area|Forest|Age Class|21-40,Million ha,0.0006,0.0009,0.0015,0.0019,0.0016,0.0012,0.0006
TTO,Area|Forest|Age Class|41-60,Million ha,0.0001,0.0001,0.0001,0.0002,0.0006,0.0009,0.0015
TTO,Area|Forest|Age Class|61+,Million ha,0.3068,0.3069,0.3069,0.3069,0.3069,0.307,0.307
